"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2wmkq5eX7OJIkXkT9Qy673","Cotton Candy Lemonade (Anna Lunoe Remix)","spotify:artist:7d96RW5Vix23AiCHr3mf3D, spotify:artist:5NyCIBCeU080ynEj33S4hC","Anna Lunoe, Blu DeTiger","spotify:album:45qgHRxk8NBzdsxkTk9If5","Cotton Candy Lemonade (Anna Lunoe Remix)","spotify:artist:5NyCIBCeU080ynEj33S4hC, spotify:artist:7d96RW5Vix23AiCHr3mf3D","Blu DeTiger, Anna Lunoe","2021-07-23","https://i.scdn.co/image/ab67616d0000b273200302a232c412ad26f2daff","1","1","247489","https://p.scdn.co/mp3-preview/7f969a13f55f3a6db69e4c739299dd0035997d56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QMFME2119384","","2021-09-10T00:00:02Z"
"spotify:track:4SArfYG88J75TwixvfACPF","Let A Little Light In - RobbieG Remix","spotify:artist:4UAnAM35NDxEWd5WXKv7jM, spotify:artist:2NWRfNAjBd2cUOKbE9Isda","Everyone You Know, RobbieG","spotify:album:70GcsDDtiCNz5Hei8toFS6","Let A Little Light In (RobbieG Remix)","spotify:artist:4UAnAM35NDxEWd5WXKv7jM, spotify:artist:2NWRfNAjBd2cUOKbE9Isda","Everyone You Know, RobbieG","2020-11-27","https://i.scdn.co/image/ab67616d0000b273c52ccf0de70b5264ab1395b1","1","1","215721","https://p.scdn.co/mp3-preview/e1e4a8513af6e54b7a564ff8aee338befd9a9c26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","GBARL2001443","","2021-09-09T01:03:19Z"
"spotify:track:6Sun0pDZ9Dg5TRF1vSy32V","Used To Be - Rasster Remix","spotify:artist:0JOxt5QOwq0czoJxvSc5hS, spotify:artist:3LVYHgfHgCTy3QSRt5kKQg","GASHI, Rasster","spotify:album:4RWSm53DnTDyQfiYUKWlnt","Used To Be (Rasster Remix)","spotify:artist:0JOxt5QOwq0czoJxvSc5hS","GASHI","2020-08-07","https://i.scdn.co/image/ab67616d0000b273246f3e9ddfc2bfa5bae02721","1","1","152000","https://p.scdn.co/mp3-preview/ac5012640da920891288bda8ceabdd9edbd0cf9f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USRC12002679","","2021-09-09T01:00:06Z"
"spotify:track:0UGuObWksJYjIoKWEqtpqM","Pressure (feat. MAO)","spotify:artist:2qPxiZiD34NtmokWN6RoP2, spotify:artist:15eCTZoo1rhEawBlstzxww, spotify:artist:0NdsflpIiNNiepViuA1ib3","King Topher, MUNNDAY, mao","spotify:album:2rsVfcdCNU6XGqDZyKgGaV","Pressure (feat. MAO)","spotify:artist:2qPxiZiD34NtmokWN6RoP2, spotify:artist:15eCTZoo1rhEawBlstzxww","King Topher, MUNNDAY","2021-04-30","https://i.scdn.co/image/ab67616d0000b2731294b242db6e654d19438595","1","1","168960","https://p.scdn.co/mp3-preview/5b649e1fb344751860c1e25080fbda81a7f52c47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUG12101557","","2021-09-09T00:56:08Z"
"spotify:track:6PWXLBvDU95wfi5cH2O2Oj","In My Head","spotify:artist:3XRDCXC0AX6fDGd7oMcZhA, spotify:artist:5rtXklDBbI7svcUssSbrGx","Nepsa, Abigail Villanueva","spotify:album:608bVTRjTYQL0SLRCf2ttK","In My Head","spotify:artist:3XRDCXC0AX6fDGd7oMcZhA, spotify:artist:5rtXklDBbI7svcUssSbrGx","Nepsa, Abigail Villanueva","2020-07-17","https://i.scdn.co/image/ab67616d0000b2735a48d8e957008f43990ec860","1","1","214369","https://p.scdn.co/mp3-preview/58313b74b75c840d293d804f93d998fbeefa4b2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","QZHN92084053","","2021-09-09T00:48:44Z"
"spotify:track:5rgPwT31tc49LCF4GCUuSv","This Place","spotify:artist:3oB2U9OWSyEKuSve5KNgyx","obylx","spotify:album:4eHWkOLLEFgs42ZFHJHFK1","Twice","spotify:artist:3oB2U9OWSyEKuSve5KNgyx","obylx","2019-12-13","https://i.scdn.co/image/ab67616d0000b273c88fee0919854b975907a080","1","4","220120","","false","0","USA2P1900649","","2021-09-09T00:35:47Z"
"spotify:track:53dJJQek22fYOLD6tZJpfk","Harder","spotify:artist:5mqShZJnTfuAVDHWb4F31Q","Reboost","spotify:album:5uKd9wo7ENEzYYapNwwguo","Harder","spotify:artist:5mqShZJnTfuAVDHWb4F31Q","Reboost","2018-08-24","https://i.scdn.co/image/ab67616d0000b273266c9f7e1eade966f85fb0e5","1","1","176883","https://p.scdn.co/mp3-preview/9c4826e6518016d6f936864f2b3d8e6811a69062?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","QM6MZ1829652","","2021-09-09T00:21:09Z"
"spotify:track:2GSGc1lf37UFXjCTGMHk6t","Feel It","spotify:artist:6wPccrD5CFI3PJq9MAZIOM","HGZ","spotify:album:042Heolpt9WCrA7y0G4vNO","Feel It","spotify:artist:6wPccrD5CFI3PJq9MAZIOM","HGZ","2018-11-26","https://i.scdn.co/image/ab67616d0000b273366a1e5effdde7639ae2110f","1","1","179896","https://p.scdn.co/mp3-preview/2fd4b77677d0156bf3c1e6b78a8d6f708699c87f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","TCADY1880588","","2021-09-09T00:17:37Z"
"spotify:track:383QSLpU6zuurrhV7C3WTV","Lucifer","spotify:artist:4aKdmOXdUKX07HVd3sGgzw","Rezz","spotify:album:2bKLRbbXsiZbTWMDHa6AkB","Insurrection","spotify:artist:4aKdmOXdUKX07HVd3sGgzw","Rezz","2015-07-20","https://i.scdn.co/image/ab67616d0000b2738934e461242ddf01d7d67d0f","1","3","307181","https://p.scdn.co/mp3-preview/ab6898cec2b0cb6099efc9d799bdfdbad5d51400?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USAT21502315","","2021-09-03T05:26:53Z"
"spotify:track:0b9Y406S9LwfkxtDD5uvNV","Hackers","spotify:artist:2NCEtX40i9lLNpTg2X5583","Metrik","spotify:album:7ojYx4vW64prZ1bZy4r0cB","Ex Machina","spotify:artist:2NCEtX40i9lLNpTg2X5583","Metrik","2020-06-26","https://i.scdn.co/image/ab67616d0000b2733852b314a98be5ccf31439be","1","5","253793","","false","23","GBCJY1900061","","2021-09-03T02:20:33Z"
"spotify:track:2oIFFx2csg2lxgOhLDrd70","Never Be the Same","spotify:artist:2SfhiNVhk8w8xCQ89P3NPU, spotify:artist:7w6sRUIg45gPBfa6d2vvYO","Sons Of Maria, Agatha Saron","spotify:album:2a6WTjGTEKetqEjGUkRk4U","Never Be the Same (Sons Of Maria vs. Agatha Saron)","spotify:artist:2SfhiNVhk8w8xCQ89P3NPU, spotify:artist:7w6sRUIg45gPBfa6d2vvYO","Sons Of Maria, Agatha Saron","2018-01-19","https://i.scdn.co/image/ab67616d0000b273c95d90a29a447b2ee2918a7f","1","1","200131","https://p.scdn.co/mp3-preview/23ba8e2220523fc55524167a9ae14deed3d304ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","CH3131713795","","2021-09-02T00:34:17Z"
"spotify:track:3zZwwTNa27TDKUSNj2uuMc","Say My Name","spotify:artist:4n7LqAJhu3k6rrKMu3VfDa, spotify:artist:09apxys93rFK3x28ufjH6w","Matvey Emerson, NEVRMIND","spotify:album:5k5ldor4JutRvh39bGwIPZ","Say My Name","spotify:artist:4n7LqAJhu3k6rrKMu3VfDa, spotify:artist:09apxys93rFK3x28ufjH6w","Matvey Emerson, NEVRMIND","2020-07-31","https://i.scdn.co/image/ab67616d0000b273827a05367ab433644b1741e9","1","1","213246","https://p.scdn.co/mp3-preview/bbfe0145fea1404dc843862ae0f0f48e2b6b3a05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DES232000230","","2021-09-02T00:25:26Z"
"spotify:track:6e7g5s9tXQA4qO8R3t4Doo","Drop That Skirt - Original Mix","spotify:artist:3FAUGHLioXySQ1QTnCOWQC","Croatia Squad","spotify:album:43YOE8paJ0P6StEaijmLeS","Touch Me","spotify:artist:3FAUGHLioXySQ1QTnCOWQC","Croatia Squad","2014-12-01","https://i.scdn.co/image/ab67616d0000b2738cbf319924416fd3c341548e","1","2","352190","https://p.scdn.co/mp3-preview/fa1f2275ea893faf86b2b1c68aa1199517b5087b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","CH3131411969","","2021-08-30T07:38:39Z"
"spotify:track:4ChBLndekjzQveHPsn3r6W","Let It Be (feat. Veela)","spotify:artist:4kjWnaLfIRcLJ1Dy4Wr6tY, spotify:artist:3CiuuHKIxxJPoNRvF94GtR","Blackmill, Veela","spotify:album:2ayhUoOppwZ5paYiXTRqqa","Miracle","spotify:artist:4kjWnaLfIRcLJ1Dy4Wr6tY","Blackmill","2011-12-21","https://i.scdn.co/image/ab67616d0000b2731e240c89392460689b7615a3","1","3","363433","https://p.scdn.co/mp3-preview/e3f33c43832976e40d06f298467b62b680ba6c40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","TCABC1144865","","2021-08-28T05:17:10Z"
"spotify:track:2ktaGvlb0uE3tUQXy2oXoo","Scared","spotify:artist:4OaSyxqlkp7aVpAZwF02QZ, spotify:artist:0OE65qjIKHqSyU7YWpOQrv","SABAI, Claire Ridgely","spotify:album:64BNEj8QiXewIjgv6iL0fL","Scared","spotify:artist:4OaSyxqlkp7aVpAZwF02QZ","SABAI","2021-08-20","https://i.scdn.co/image/ab67616d0000b273c3469b15a375698c85019858","1","1","170000","https://p.scdn.co/mp3-preview/3830cadfd2b2160b956f35fda1ebbf8ccfa8a5dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","CA6D22100585","","2021-08-25T06:00:09Z"
"spotify:track:3djgnjGLxqYjNFh332ew3r","SHADOW SELF","spotify:artist:3Hrqjumb6WHg2aAUHJHLND","LSDREAM","spotify:album:3JzFDkzNG4FgznPLImpoOs","SHADOW SELF","spotify:artist:3Hrqjumb6WHg2aAUHJHLND","LSDREAM","2018-12-07","https://i.scdn.co/image/ab67616d0000b273fac864da2dc258c1f0d5583f","1","1","249544","https://p.scdn.co/mp3-preview/43d6bbe2538ae00f686659b87c416eb4bfea9316?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","CA5KR1841513","","2021-08-19T05:39:03Z"
"spotify:track:27ITlhgZIx0ZYwaLYYDBsi","LOVELIFE (with Jeremih)","spotify:artist:4Ws2otunReOa6BbwxxpCt6, spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Benny Benassi, Jeremih","spotify:album:20z68r2DFjrTCCLLA9xTXM","LOVELIFE (with Jeremih)","spotify:artist:4Ws2otunReOa6BbwxxpCt6, spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Benny Benassi, Jeremih","2020-11-06","https://i.scdn.co/image/ab67616d0000b273708ba6b2825c55992a18b012","1","1","151475","https://p.scdn.co/mp3-preview/28fc3efa4eb26d1bd281a2bbe1515a5c530dc7f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUS12000575","","2021-08-19T05:03:18Z"
"spotify:track:5ovAmYzYLeEmOX6P3bmlzV","Dreams (feat. Lanie Gardner)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:19HFRWmRCl27kTk6LeqAO8, spotify:artist:5lhCycgJCjQIMpWNk4DycY","David Guetta, MORTEN, Lanie Gardner","spotify:album:4gj29oc0vz1qPuosvrkt8B","Dreams (feat. Lanie Gardner)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:19HFRWmRCl27kTk6LeqAO8, spotify:artist:5lhCycgJCjQIMpWNk4DycY","David Guetta, MORTEN, Lanie Gardner","2020-12-04","https://i.scdn.co/image/ab67616d0000b273c38b4a190648985ceaae2f76","1","1","204102","https://p.scdn.co/mp3-preview/8c24476a11d3eea19ea528ef65f795d396e9ade3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","UKWLG2000021","","2021-08-19T04:47:38Z"
"spotify:track:5DHp41RoSuq0Lv8x9AnQRg","Into My Bed","spotify:artist:2Orr52OAMzjLNDRjiXomFP, spotify:artist:0YffB1XSvRrtNRYj4998W6","Harpoon, Sammi Constantine","spotify:album:7FVBKG5v01PVBKJwFzmvyk","Into My Bed","spotify:artist:2Orr52OAMzjLNDRjiXomFP","Harpoon","2018-10-12","https://i.scdn.co/image/ab67616d0000b2735d48d33ac5488dc695ab3d24","1","1","207096","https://p.scdn.co/mp3-preview/ec3dd3630348b20a430d9f525f111012645c76b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","AUMOW1800008","","2021-08-17T19:12:13Z"
"spotify:track:5N5k9nd479b1xpDZ4usjrg","Promises (with Sam Smith)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:3KedxarmBCyFBevnqQHy3P","Calvin Harris, Sam Smith, Jessie Reyez","spotify:album:2tpWgbBdzjkaJVJzR4T8y1","Promises (with Sam Smith)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:3KedxarmBCyFBevnqQHy3P","Calvin Harris, Sam Smith, Jessie Reyez","2018-08-17","https://i.scdn.co/image/ab67616d0000b273ccdcbd450e42fc7b27a82a1f","1","1","213309","https://p.scdn.co/mp3-preview/74355c0f30e80eb410b8c22d3b118f1aa0c930d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBARL1801049","","2021-08-12T05:14:22Z"
"spotify:track:3a91j9AiuIW61YmjyOXqtR","Absolute Zero","spotify:artist:00k5zSa7jWCoEZ0e6tly9m","Ahmed Helmy","spotify:album:02ym8gvLB4TYGU1qv2UNeQ","Absolute Zero","spotify:artist:00k5zSa7jWCoEZ0e6tly9m","Ahmed Helmy","2021-02-05","https://i.scdn.co/image/ab67616d0000b27383c9b4dc2248d4616fe9f083","1","1","180947","https://p.scdn.co/mp3-preview/efd1dea9e5e1c72f6c176f1879cbbbbb75482a70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GBKQU2107443","","2021-08-10T00:29:28Z"
"spotify:track:44ufS0CWp8uO4ILi3vpinQ","Body on Fire","spotify:artist:7ypPN35cJ9wfF2Zs7aYS33, spotify:artist:0SjnenkLIpqRE9SUzogeOp","Dillistone, NOËP","spotify:album:4sK64oC4oTFy2tCA18ktl9","Body on Fire","spotify:artist:7ypPN35cJ9wfF2Zs7aYS33, spotify:artist:0SjnenkLIpqRE9SUzogeOp","Dillistone, NOËP","2020-08-14","https://i.scdn.co/image/ab67616d0000b2730ea7934aa82e6146179ffa35","1","1","159310","https://p.scdn.co/mp3-preview/c5b54ec1c2477632693d4ae34720017add15cabb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","FRX202075264","","2021-08-05T20:29:44Z"
"spotify:track:63l4zrmZPCAq4n2U0T1KII","Live a Little (Remix)","spotify:artist:74xeHqz5Ap8ZHq69TkxI0r, spotify:artist:3FW1fcyuFVakqhaKw1HC5h","BONNIE X CLYDE, Joysic","spotify:album:1rJJdoPoP6Dp4jRjlE5zUG","While We're Young (Remixes)","spotify:artist:74xeHqz5Ap8ZHq69TkxI0r","BONNIE X CLYDE","2018-10-18","https://i.scdn.co/image/ab67616d0000b273afdb25cb0dcfedc639ed7beb","1","1","207230","https://p.scdn.co/mp3-preview/0cf38d4c8742f2be67f3482abcacddbb668a307e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","TCADX1822413","","2021-08-01T06:11:16Z"
"spotify:track:7f5WAQHZMpTsO9AQrGxfaR","Home","spotify:artist:1pIDhGVK4FmhaEZc3anyHC, spotify:artist:7sBwSfsV3RhTKdg4HNRW5p","Mom N Dad, Marquette King","spotify:album:7KqrV1vTowPaY5qJTDi4Oa","Home","spotify:artist:1pIDhGVK4FmhaEZc3anyHC","Mom N Dad","2019-11-13","https://i.scdn.co/image/ab67616d0000b27309034127df51a72887d3f886","1","1","228000","https://p.scdn.co/mp3-preview/9c631a0b95acbf6dcd2cfc3d7e9bef696dc97b54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QMWZB1910703","","2021-07-31T20:28:37Z"
"spotify:track:1IQgMSRjsLjVw5VZFeWcC0","Heart","spotify:artist:0oeUdHJ3cy1oveb8WguJJt, spotify:artist:7C3Cbtr2PkH2l4tOGhtCsk","OTR, Shallou","spotify:album:5oOeNGXiuRst2Dat4Ufkhp","Heart","spotify:artist:0oeUdHJ3cy1oveb8WguJJt","OTR","2019-04-26","https://i.scdn.co/image/ab67616d0000b273e3fce1b1d5d991ecf64fd51a","1","1","195360","https://p.scdn.co/mp3-preview/46aed04e0126642929534c3296ca1844badea3ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USUG11901169","","2021-07-28T07:02:21Z"
"spotify:track:51bwChuoablcgmmSjvwe8Y","I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix","spotify:artist:43BxCL6t4c73BQnIJtry5v, spotify:artist:47NAtOqGZrJ5PHt0a0sZlP, spotify:artist:20BQJA9TcJiWM3AWbMY7wl, spotify:artist:4EV6hgVc6KD0SFOIJJLFki","James Hype, Ayak, Dots Per Inch, TS7","spotify:album:45rVLBRX4C8fI3eafbrrQm","I Was Lovin' You (feat. Dots Per Inch & Ayak) [Remixes]","spotify:artist:43BxCL6t4c73BQnIJtry5v","James Hype","2019-08-16","https://i.scdn.co/image/ab67616d0000b273de1704ff800d1876bcb4fda5","1","2","244283","https://p.scdn.co/mp3-preview/1f3cd99e91d4db3583a27df294044a8c943e58dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","UKRPL1900015","","2021-07-27T23:20:58Z"
"spotify:track:3YVhreVbllpRHt9ZbkmbCS","ME N U","spotify:artist:4FCzCS0KEgb0rgySWINItO, spotify:artist:6VEfh7l6OPJYzIO8vRsqo9","CID, Riddim Commission","spotify:album:2qhAHmuEEjZfBxZIXg7wvg","ME N U","spotify:artist:4FCzCS0KEgb0rgySWINItO, spotify:artist:6VEfh7l6OPJYzIO8vRsqo9","CID, Riddim Commission","2019-11-22","https://i.scdn.co/image/ab67616d0000b273d8f9c58f3b37056527add07f","1","1","199523","https://p.scdn.co/mp3-preview/35720650e8295efdcadd9ffa5f335343ab51b73d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","NLZ541901792","","2021-07-27T20:53:23Z"
"spotify:track:32rDT35axCJGcJWr44zq1u","I Need Your Love","spotify:artist:6VEfh7l6OPJYzIO8vRsqo9, spotify:artist:4EV6hgVc6KD0SFOIJJLFki, spotify:artist:1lE6SEy8f84Zhjvp7r8yTD","Riddim Commission, TS7, Syleena Johnson","spotify:album:4BJ8WzXxMIbHkjR4XgwYRm","This is Night Bass Vol. 6","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-02-09","https://i.scdn.co/image/ab67616d0000b2739ef53d96a8a9156fd227c65d","1","7","262153","","false","0","USYBL1800369","","2021-07-27T20:49:56Z"
"spotify:track:1HvOkMQua2nC7CQpKNGLNE","Cold Blooded","spotify:artist:28j8lBWDdDSHSSt5oPlsX2","ZHU","spotify:album:6Xhb46t8f3z8FkuXQAj4UV","GENERATIONWHY","spotify:artist:28j8lBWDdDSHSSt5oPlsX2","ZHU","2016-07-29","https://i.scdn.co/image/ab67616d0000b273bfaac9fe82f18eeba0f028e3","1","2","258333","https://p.scdn.co/mp3-preview/0036d104f231f6c02bf84e19546700d0f0a35532?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USSM11603144","","2021-07-23T22:48:20Z"
"spotify:track:6iC7vapdKp0XlKhxOkp8QJ","BOOM","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:7bNqXqIrIfwJnipx7oGeU4, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Tiësto, Sevenn, Gucci Mane","spotify:album:47wyCwrChF50ZTFNOuWx99","BOOM","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:7bNqXqIrIfwJnipx7oGeU4","Tiësto, Sevenn","2018-01-26","https://i.scdn.co/image/ab67616d0000b2739d37d1aba5ae9b00ade41865","1","1","179512","https://p.scdn.co/mp3-preview/f15eed00a39ea8bc0d9f7b163bf3f66ade798c8f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","CYA111800003","","2021-07-22T05:10:28Z"
"spotify:track:6lP1UrOucq5sIXl6scYAHS","Somebody New","spotify:artist:7vWC03wqXwUqjPON8hc1tz","TELYKAST","spotify:album:7aiOAETi57e8Uq9puRj8lQ","Somebody New","spotify:artist:7vWC03wqXwUqjPON8hc1tz","TELYKAST","2020-09-18","https://i.scdn.co/image/ab67616d0000b273ab3f690859dbec24bcfc67c2","1","1","145161","https://p.scdn.co/mp3-preview/80713111baba844d12cc56954ba39e078feaaa09?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QZK6K2018219","","2021-07-22T05:07:51Z"
"spotify:track:26ATsDMiBh3RiJazTmbXZB","Falls - Gigamesh Remix","spotify:artist:6BbqU3r1G2mwkRIfIbkCek, spotify:artist:1Bo8Afb2Qbjs4x6kJHyjle","Bayonne, Gigamesh","spotify:album:34xBfMY3AwSQaurkxxlHaD","Fallss (Gigamesh Remix)","spotify:artist:6BbqU3r1G2mwkRIfIbkCek","Bayonne","2017-05-12","https://i.scdn.co/image/ab67616d0000b273ff0d7900bbf53459e8a3ff83","1","1","229787","https://p.scdn.co/mp3-preview/14060a2283018aa76db34802763fe88bddf1b471?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USQE91500411","","2021-07-12T01:13:36Z"
"spotify:track:4Md1kPt27WCJ1qKvFdE7Wj","Here Right Now","spotify:artist:7EZdibIEuyHVqFhbXNzUe3, spotify:artist:4cZCJhHp1jIH1NZ02799nY","George Michelle, GAUCI","spotify:album:2VtBEKlafMFvdHKx37tKcZ","Here Right Now","spotify:artist:7EZdibIEuyHVqFhbXNzUe3","George Michelle","2019-03-01","https://i.scdn.co/image/ab67616d0000b273e3a8c280622a6de4a51137a1","1","1","238812","https://p.scdn.co/mp3-preview/596390429924c637bd35b81e34a51368c41aa0c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","AUNV01800665","","2021-07-12T01:11:24Z"
"spotify:track:0x3TibRgnSqzkcwrqBd4iX","Down On Me","spotify:artist:3KV3p5EY4AvKxOlhGHORLg, spotify:artist:3q7HBObVc0L8jNeTe5Gofh","Jeremih, 50 Cent","spotify:album:3sGj0fBj5EJbewKgCWA1uD","All About You","spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Jeremih","2010-01-01","https://i.scdn.co/image/ab67616d0000b273ee6271e9d8488289b6a4aa63","1","3","228453","https://p.scdn.co/mp3-preview/198bc9a8d4080a44852c75396148d159fc04a692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USUM71023043","","2021-07-11T06:09:41Z"
"spotify:track:05vsuSnFi5y7Xbxrvb7D6h","Common Ground","spotify:artist:7mnuMLgvXdCWzyB4sQCG7k, spotify:artist:0tkkz8CmkHga4YZgSHEDVl","TWO LANES, Keiynan","spotify:album:6pREX9Xqp1vjKrZ87ZlGlF","Drifting","spotify:artist:7mnuMLgvXdCWzyB4sQCG7k","TWO LANES","2019-05-31","https://i.scdn.co/image/ab67616d0000b273eca54a791d1a0200f6c8e8e0","1","6","200000","","false","0","QM24S1913322","","2021-07-07T05:18:06Z"
"spotify:track:4n6z0yh2ZpoGh0RNyGVu52","One Day They'll Know (ODESZA Remix)","spotify:artist:4iVhFmG8YCCEHANGeUUS9q","Pretty Lights","spotify:album:0pbCJhGv304qQ16xWvqyBH","A Color Map of the Sun (Remixes)","spotify:artist:4iVhFmG8YCCEHANGeUUS9q","Pretty Lights","2013-12-10","https://i.scdn.co/image/ab67616d0000b27325a3c060f6f40c66ca383379","1","2","260571","https://p.scdn.co/mp3-preview/e3109970877c5e7f0478c473270324124368326a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USA2P1389556","","2021-07-05T05:45:04Z"
"spotify:track:6BDLcvvtyJD2vnXRDi1IjQ","Rush Over Me","spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:4LZ4De2MoO3lP6QaNCfvcu, spotify:artist:1sKIizVYeHkGy7Tjmn9QRj","Seven Lions, ILLENIUM, Said The Sky, HALIENE","spotify:album:5JdLqOdUxTZkyAb1MEYj8P","Rush Over Me","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-10-10","https://i.scdn.co/image/ab67616d0000b273d60e5cac1691f8b02a6351e7","1","1","259555","","false","25","TCACS1613932","","2021-07-04T20:57:47Z"
"spotify:track:5zHRrkIk98Adfqh25kMZFU","Love Me Better (with Shift K3Y & Marc E. Bassy)","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf, spotify:artist:26OrZl5U3VNGHU9qUj8EcM, spotify:artist:3tQx1LPXbsYjE9VwN1Peaa","Dillon Francis, Shift K3Y, Marc E. Bassy","spotify:album:1FCqo8PHzNgQsxpFUd7VeZ","Love Me Better","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf, spotify:artist:26OrZl5U3VNGHU9qUj8EcM, spotify:artist:3tQx1LPXbsYjE9VwN1Peaa","Dillon Francis, Shift K3Y, Marc E. Bassy","2021-06-25","https://i.scdn.co/image/ab67616d0000b2738e82632bdfb363deb0e661bc","1","1","150771","https://p.scdn.co/mp3-preview/3cf0910bab8d47b699cad5a98e6fb82e20228b97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USUG12102681","","2021-07-02T22:02:19Z"
"spotify:track:0dJEyeWViUdhL9VpgGEXDW","Black Magic Woman","spotify:artist:1LTDQMVIIdgiJePJvUkBA3","Madeaux","spotify:album:43qld7Uc0SbNqeZkz2Wj83","Black Magic Woman","spotify:artist:1LTDQMVIIdgiJePJvUkBA3","Madeaux","2019-05-09","https://i.scdn.co/image/ab67616d0000b273eb44d07c95668951889a0f2d","1","1","234193","https://p.scdn.co/mp3-preview/797bea1ff77254aa3de6b0a5adb3c6163f8ae397?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","CA5KR1925798","","2021-07-02T06:24:57Z"
"spotify:track:77BAdEE2DDdMlobG86ZV5x","My Game","spotify:artist:6HV1Jdg2FAn1QMSl7lPl2l","The Beatangers","spotify:album:1RM9JYETBgHJHNHIr6OkZd","Do the Funk EP","spotify:artist:6HV1Jdg2FAn1QMSl7lPl2l","The Beatangers","2014-12-26","https://i.scdn.co/image/ab67616d0000b2734ad33ff7b9bcc08358b86ab8","1","2","352374","https://p.scdn.co/mp3-preview/904e2833d0646517617a528694a040e359fc1311?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","DEZ651350480","","2021-07-01T16:23:37Z"
"spotify:track:39bs2V8huzcmWoeSlHKZeP","1 SIDED LOVE","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","spotify:album:5DVpGdikHfxFWIELotC3FL","ANONYMOUS","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","2019-04-26","https://i.scdn.co/image/ab67616d0000b273437e77cb00b32f05aa413975","1","12","170666","","false","0","USUG11900295","","2021-06-27T19:35:39Z"
